"STATION","NAME","DATE","AWND","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","WT01","WT02","WT03","WT05","WT07","WT08","WT09","WT13","WT14","WT16","WT21"
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2019-01-26","5.82","0.00","0.0","0.0",,"73","44",,,,,,,,,,,
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2019-01-27","3.80","0.00","0.0","0.0",,"71","41",,,,,,,,,,,
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2019-01-28","2.01","0.00","0.0","0.0",,"70","41",,,,,,,,,,,
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2019-01-29","2.68","0.00","0.0","0.0",,"70","51",,,,,,,,,,,
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2019-01-30","2.24","0.00","0.0","0.0",,"72","53",,,,,,,,,,,
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2019-01-31","2.24","0.00",,"0.0",,"71","48",,,,,,,,,,,
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2019-02-01","4.25","0.00","0.0","0.0",,"71","53",,,,,,,,,,,
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2019-02-02","6.49","0.00","0.0","0.0",,"69","52",,,,,,"    1",,,,,
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2019-02-03","4.70",,"0.0","0.0",,"66","55","    1",,,,,,,,,,
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2019-02-04","6.04","0.00","0.0","0.0",,"61","51","    1",,,,,,,,,,
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2019-02-05","9.62","0.01","0.0","0.0",,"63","49",,,,,,,,,,,
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2019-02-06","10.74","0.00","0.0","0.0",,"54","38",,,,,,,,,,,
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2019-02-07","3.58","0.00","0.0","0.0",,"55","32",,,,,,,,,,,
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2019-02-08","4.70","0.00","0.0","0.0",,"65","36",,,,,,,,,,,
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2019-02-09","3.80","0.00","0.0","0.0",,"58","39",,,,,,,,,,,
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2019-02-10","3.80","0.00","0.0","0.0",,"61","35",,,,,,,,,,,
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2019-02-11","6.49","0.00","0.0","0.0",,"57","38",,,,,,,,,,,
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2019-02-12","3.80","0.00","0.0","0.0",,"68","34",,,,,,,,,,,
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2019-02-13","2.91","0.00",,"0.0",,"67","46",,,,,,,,,,,
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2019-02-14","4.25","0.01","0.0","0.0",,"58","52","    1",,,,,,,,,,
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2019-02-15","4.92","0.00","0.0","0.0",,"65","50","    1",,,,,,,,,,
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2019-02-16","5.82","0.00","0.0","0.0",,"60","43",,,,,,,,,,,
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2019-02-17","7.38","0.00","0.0","0.0",,"57","39",,,,,,,,,,,
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2019-02-18","6.49","0.00",,"0.0",,"54","36","    1",,,,,,,,,,
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2019-02-19","4.92","0.00","0.0","0.0",,"55","33",,,,,,,,,,,
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2019-02-20","5.37","0.00","0.0","0.0",,"54","30",,,,,,,,,,,
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2019-02-21","9.40","1.12",,"0.0",,"50","37","    1",,"    1",,,,,,,,
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2019-02-22","5.82","0.28","0.0","0.0",,"46","35","    1",,,,,,,,,,
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2019-02-23","4.25","0.00","0.0","0.0",,"54","33",,,,,,,,,,,
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2019-02-24","4.03","0.00","0.0","0.0",,"64","35",,,,,,,,,,,
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2019-02-25","3.80","0.00","0.0","0.0",,"65","38",,,,,,,,,,,
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2019-02-26","4.70","0.00","0.0","0.0",,"70","42",,,,,,,,,,,
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2019-02-27","3.80","0.00","0.0","0.0",,"73","53",,,,,,,,,,,
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2019-02-28","3.36","0.00","0.0","0.0",,"73","47",,,,,,,,,,,
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2019-03-01","3.13","0.00","0.0","0.0",,"74","51",,,,,,,,,,,
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2019-03-02","5.82","0.00","0.0","0.0",,"70","57",,,,,,,,,,,
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2019-03-03","5.14","0.00","0.0","0.0",,"71","52",,,,,,,,,,,
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2019-03-04","4.92","0.00","0.0","0.0",,"72","48",,,,,,,,,,,
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2019-03-05","4.70","0.00","0.0","0.0",,"78","49",,,,,,,,,,,
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2019-03-06","6.49","0.00","0.0","0.0",,"81","56",,,,,,,,,,,
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2019-03-07","4.70","0.00","0.0","0.0",,"72","56",,,,,,,,,,,
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2019-03-08","10.74","0.00","0.0","0.0",,"66","49",,,,,,,,,,,
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2019-03-09","5.82","0.00","0.0","0.0",,"63","42",,,,,,,,,,,
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2019-03-10","5.82","0.00","0.0","0.0",,"68","43",,,,,,,,,,,
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2019-03-11","6.26","0.07",,"0.0",,"68","47",,,,,,,,,,,
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2019-03-12","5.37","0.59",,"0.0",,"57","49","    1",,"    1",,,,,,,,
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2019-03-13","15.88","0.07",,"0.0",,"65","43","    1",,,,,,,,,,
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2019-03-14","3.80","0.00","0.0","0.0",,"63","37",,,,,,,,,,,
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2019-03-15","8.72","0.00","0.0","0.0",,"72","45",,,,,,,,,,,
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2019-03-16","8.05","0.00","0.0","0.0",,"77","56",,,,,,,,,,,
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2019-03-17","7.83","0.00","0.0","0.0",,"78","58",,,,,,,,,,,
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2019-03-18","5.82","0.00","0.0","0.0",,"80","56",,,,,,,,,,,
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2019-03-19","4.92","0.00","0.0","0.0",,"81","57",,,,,,,,,,,
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2019-03-20","6.49","0.00","0.0","0.0",,"81","55",,,,,,,,,,,
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2019-03-21","6.04","0.02","0.0","0.0",,"66","51",,,,,,,,,,,
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2019-03-22","3.58","0.00","0.0","0.0",,"70","43",,,,,,,,,,,
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2019-03-23","3.80","0.00","0.0","0.0",,"74","47",,,,,,,,,,,
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2019-03-24","4.03","0.00","0.0","0.0",,"77","48",,,,,,,,,,,
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2019-03-25","4.92","0.00","0.0","0.0",,"84","53",,,,,,,,,,,
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2019-03-26","4.03","0.00","0.0","0.0",,"84","54",,,,,,,,,,,
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2019-03-27","2.24","0.00","0.0","0.0",,"80","57",,,,,,,,,,,
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2019-03-28","4.92","0.00","0.0","0.0",,"82","51",,,,,,,,,,,
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2019-03-29","6.93","0.00","0.0","0.0",,"80","47",,,,,,,,,,,
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2019-03-30","4.92","0.00","0.0","0.0",,"81","51",,,,,,,,,,,
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2019-03-31","6.71","0.00","0.0","0.0",,"79","54",,,,,,,,,,,
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2019-04-01","6.04","0.00","0.0","0.0",,"81","53",,,,,,,,,,,
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2019-04-02","8.05","0.00","0.0","0.0",,"82","54",,,,,,,,,,,
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2019-04-03","6.93","0.00","0.0","0.0",,"75","57",,,,,,,,,,,
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2019-04-04","6.26","0.00","0.0","0.0",,"79","57",,,,,,,,,,,
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2019-04-05","4.92","0.00","0.0","0.0",,"78","52",,,,,,,,,,,
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2019-04-06","4.70","0.00","0.0","0.0",,"78","60",,,,,,,,,,,
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2019-04-07","6.04","0.00","0.0","0.0",,"87","56",,,,,,,,,,,
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2019-04-08","4.25","0.00","0.0","0.0",,"94","60",,,,,,,,,,,
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2019-04-09","11.86","0.00","0.0","0.0",,"93","61",,,,,,,,,,,
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2019-04-10","16.11","0.00","0.0","0.0",,"75","55",,,,,,,,,,,
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2019-04-11","10.29","0.00","0.0","0.0",,"75","50",,,,,,,,,,,
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2019-04-12","7.16","0.00","0.0","0.0",,"73","56",,,,,,,,,,,
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2019-04-13","4.70","0.00","0.0","0.0",,"77","50",,,,,,,,,,,
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2019-04-14","4.47","0.00","0.0","0.0",,"82","52",,,,,,,,,,,
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2019-04-15","6.04","0.00","0.0","0.0",,"84","56",,,,,,,,,,,
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2019-04-16","8.95","0.02","0.0","0.0",,"78","58",,,,,,,,,,,
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2019-04-17","5.37","0.01","0.0","0.0",,"76","52",,,,,,,,,,,
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2019-04-18","4.47","0.00","0.0","0.0",,"90","57",,,,,,,,,,,
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2019-04-19","3.80","0.00","0.0","0.0",,"97","61",,,,,,,,,,,
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2019-04-20","8.50","0.00","0.0","0.0",,"90","68",,,,,,,,,,,
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2019-04-21","7.38","0.00","0.0","0.0",,"85","64",,,,,,,,,,,
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2019-04-22","4.03","0.00","0.0","0.0",,"85","56",,,,,,,,,,,
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2019-04-23","5.37","0.00","0.0","0.0",,"85","60",,,,,,,,,,,
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2019-04-24","4.92","0.00","0.0","0.0",,"91","58",,,,,,,,,,,
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2019-04-25","4.92","0.00","0.0","0.0",,"97","63",,,,,,,,,,,
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2019-04-26","6.93","0.00","0.0","0.0",,"98","66",,,,,,,,,,,
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2019-04-27","6.49","0.00","0.0","0.0",,"94","64",,,,,,,,,,,
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2019-04-28","7.61","0.00","0.0","0.0",,"93","66",,,,,,,,,,,
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2019-04-29","8.50","0.14","0.0","0.0",,"83","59",,,"    1",,,,,,,,
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2019-04-30","4.70","0.00","0.0","0.0",,"80","56",,,,,,,,,,,
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2019-05-01","4.03","0.00","0.0","0.0",,"84","59",,,,,,"    1",,,,,
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2019-05-02","2.91","0.00","0.0","0.0",,"83","57",,,,,,,,,,,
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2019-05-03","5.14","0.00","0.0","0.0",,"90","59",,,,,,,,,,,
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2019-05-04","4.47","0.00","0.0","0.0",,"92","60",,,,,,,,,,,
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2019-05-05","5.59","0.00","0.0","0.0",,"91","61",,,,,,"    1",,,,,
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2019-05-06","6.71","0.00","0.0","0.0",,"83","63",,,,,,,,,,,
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2019-05-07","6.04","0.08","0.0","0.0",,"76","56","    1",,"    1",,,,,,,,
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2019-05-08","7.83","0.05","0.0","0.0",,"85","60",,,"    1",,,,,,,,
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2019-05-09","7.61","0.00","0.0","0.0",,"85","58",,,,,,,,,,,
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2019-05-10","7.16","0.00","0.0","0.0",,"83","60",,,,,,,,,,,
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2019-05-11","5.14","0.00","0.0","0.0",,"84","62",,,,,,,,,,,
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2019-05-12","5.14","0.00","0.0","0.0",,"82","62",,,,,,,,,,,
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2019-05-13","5.37","0.00","0.0","0.0",,"90","62",,,,,,,,,,,
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2019-05-14","5.82","0.00","0.0","0.0",,"96","65",,,,,,,,,,,
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2019-05-15","5.82","0.00","0.0","0.0",,"96","66",,,,,,,,,,,
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2019-05-16","15.43","0.00","0.0","0.0",,"91","71",,,,,,,,,,,
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2019-05-17","9.84","0.00","0.0","0.0",,"78","57",,,,,,,,,,,
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2019-05-18","6.04","0.00","0.0","0.0",,"83","56",,,,,,,,,,,
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2019-05-19","9.62","0.00","0.0","0.0",,"77","67",,,,,,,,,,,
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2019-05-20","10.29","0.12","0.0","0.0",,"70","56",,,"    1",,,,,,,,
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2019-05-21","10.74","0.00","0.0","0.0",,"79","48",,,,,,,,,,,
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2019-05-22","9.17","0.00","0.0","0.0",,"73","55",,,,,,,,,,,
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2019-05-23","6.93","0.04","0.0","0.0",,"73","50",,,,,,,,,,,
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2019-05-24","5.59","0.00","0.0","0.0",,"84","56",,,,,,,,,,,
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2019-05-25","6.26","0.00","0.0","0.0",,"90","59",,,,,,,,,,,
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2019-05-26","10.29","0.00","0.0","0.0",,"81","56",,,,,,,,,,,
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2019-05-27","11.18","0.00","0.0","0.0",,"77","62",,,,,,,,,,,
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2019-05-28","3.36","0.00","0.0","0.0",,"81","56",,,,,,,,,,,
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2019-05-29","4.25","0.00","0.0","0.0",,"88","60",,,,,,,,,,,
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2019-05-30","5.14","0.00","0.0","0.0",,"93","64",,,,,,,,,,,
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2019-05-31","7.38","0.00","0.0","0.0",,"96","65",,,,,,,,,,,
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2019-06-01","5.59","0.00",,"0.0",,"94","65",,,,,,,,,,,
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2019-06-02","6.26","0.00",,"0.0",,"92","67",,,,,,,,,,,
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2019-06-03","5.82","0.00",,"0.0",,"94","66",,,,,,,,,,,
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2019-06-04","5.59","0.00",,"0.0",,"95","71",,,,,,,,,,,
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2019-06-05","7.83","0.00",,"0.0",,"100","68",,,,,,,,,,,
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2019-06-06","6.71","0.00",,"0.0",,"100","73",,,,,,"    1",,,,,
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2019-06-07","6.93","0.00",,"0.0",,"98","71",,,,,,"    1",,,,,
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2019-06-08",,"0.00",,"0.0",,,,,,,,,,,,,,
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2019-06-09",,"0.00",,"0.0",,,,,,,,,,,,,,
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2019-06-10",,"0.00",,"0.0",,,,,,,,,,,,,,
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2019-06-11",,"0.00",,"0.0",,,,,,,,,,,,,,
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2019-06-12",,"0.00",,"0.0",,,,,,,,,,,,,,
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2019-06-13",,"0.00",,"0.0",,"104",,,,,,,,,,,,
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2019-06-14","8.05","0.00",,"0.0",,"101","76",,,,,,,,,,,
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2019-06-15","6.26","0.00",,"0.0",,"100","72",,,,,,,,,,,
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2019-06-16",,"0.00",,"0.0",,,"73",,,,,,,,,,,
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2019-06-17","7.38","0.00",,"0.0",,"101","78",,,,,,,,,,,
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2019-06-18","5.82","0.00",,"0.0",,"100","72",,,,,,"    1",,,,,
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2019-06-19","4.25","0.00",,"0.0",,"100","71",,,,,,,,,,,
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2019-06-20","9.40","0.00",,"0.0",,"101","68",,,,,,,,,,,
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2019-06-21","10.29","0.00",,"0.0",,"100","76",,,,,,,,,,,
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2019-06-22","8.50","0.00",,"0.0",,"96","74",,,,,,,,,,,
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2019-06-23","6.04","0.00",,"0.0",,"97","71",,,,,,,,,,,
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2019-06-24","4.25","0.00",,"0.0",,"100","67",,,,,,,,,,,
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2019-06-25","5.59","0.00",,"0.0",,"100","68",,,,,,,,,,,
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2019-06-26","5.59","0.00",,,,"99","71",,,,,,,,,,,
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2019-06-27","4.47","0.00",,,,"101","70",,,,,,,,,,,
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2019-06-28","5.82","0.00",,,,"108","76",,,,,,,,,,,
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2019-06-29","7.16","0.00",,,,"111","80",,,,,,,,,,,
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2019-06-30","7.16","0.00",,,,"108","79",,,,,,,,,,,
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2019-07-01","6.93","0.00","0.0","0.0",,"107","79",,,,,,,,,,,
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2019-07-02","7.83","0.00","0.0","0.0",,"105","79",,,,,,,,,,,
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2019-07-03","7.83","0.00","0.0","0.0",,"104","78",,,,,,,,,,,
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2019-07-04","5.82","0.00","0.0","0.0",,"102","76",,,,,,"    1",,,,,
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2019-07-05","3.80","0.00","0.0","0.0",,"102","71",,,,,,,,,,,
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2019-07-06","4.47","0.00","0.0","0.0",,"102","77",,,,,,,,,,,
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2019-07-07","7.61","0.00","0.0","0.0",,"104","77",,,,,,"    1",,,,,
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2019-07-08","6.93","0.00","0.0","0.0",,"101","72",,,,,,,,,,,
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2019-07-09","4.25","0.00","0.0","0.0",,"102","69",,,,,,,,,,,
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2019-07-10","5.14","0.00","0.0","0.0",,"109","76",,,,,,,,,,,
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2019-07-11","10.29","0.00","0.0","0.0",,"113","82",,,,,,,,,,,
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2019-07-12","6.26","0.00","0.0","0.0",,"110","88",,,,,,,,,,,
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2019-07-13","8.28","0.00","0.0","0.0",,"109","87",,,"    1",,,,,,,,
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2019-07-14","7.61","0.00","0.0","0.0",,"109","90",,,,,,"    1",,,,,
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2019-07-15","7.83","0.00","0.0","0.0",,"111","85",,,,,,,,,,,
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2019-07-16","8.50","0.00","0.0","0.0",,"112","84",,,,,,,,,,,
